Cue	NORMAL Breathing
15086047	3.622
15086050	3.621
15086053	3.620
15086056	3.619
15086058	3.618
15086061	3.617
15086064	3.616
15086067	3.614
15086070	3.613
15086073	3.611
15086076	3.608
15086079	3.605
15086082	3.603
15086084	3.600
15086087	3.597
15086090	3.594
15086093	3.590
15086096	3.587
15086099	3.584
15086102	3.582
15086105	3.580
15086107	3.578
15086110	3.577
15086113	3.576
15086116	3.577
15086119	3.577
15086122	3.578
15086125	3.580
15086128	3.581
15086130	3.584
15086133	3.586
15086136	3.588
15086139	3.590
15086142	3.593
15086145	3.594
15086148	3.596
15086151	3.597
15086154	3.599
15086156	3.600
15086159	3.601
15086162	3.603
15086165	3.604
15086168	3.605
15086171	3.606
15086174	3.607
15086177	3.608
15086179	3.609
15086182	3.610
15086185	3.610
15086188	3.611
15086191	3.611
15086194	3.612
15086197	3.612
15086200	3.612
15086202	3.613
15086205	3.613
15086208	3.613
15086211	3.614
15086214	3.615
15086217	3.615
15086220	3.616
15086223	3.616
15086226	3.617
15086228	3.617
15086231	3.618
15086234	3.618
15086237	3.618
15086240	3.618
15086243	3.617
15086246	3.617
15086249	3.616
15086251	3.615
15086254	3.614
15086257	3.613
15086260	3.611
15086263	3.610
15086266	3.607
15086269	3.605
15086272	3.604
15086274	3.602
15086277	3.600
15086280	3.598
15086283	3.596
15086286	3.595
15086289	3.593
15086292	3.592
15086295	3.592
15086298	3.592
15086300	3.593
15086303	3.593
15086306	3.594
15086309	3.596
15086312	3.598
15086315	3.600
15086318	3.602
15086321	3.604
15086323	3.605
15086326	3.607
15086329	3.609
15086332	3.610
15086335	3.611
15086338	3.612
15086341	3.613
15086344	3.613
15086346	3.614
15086349	3.615
15086352	3.615
15086355	3.616
15086358	3.616
15086361	3.616
15086364	3.617
15086367	3.617
15086370	3.617
15086372	3.618
15086375	3.618
15086378	3.618
15086381	3.619
15086384	3.619
15086387	3.619
15086390	3.620
15086393	3.620
15086395	3.620
15086398	3.620
15086401	3.621
15086404	3.620
15086407	3.620
15086410	3.620
15086413	3.619
15086416	3.619
15086418	3.618
15086421	3.617
15086424	3.616
15086427	3.615
15086430	3.613
15086433	3.612
15086436	3.611
15086439	3.609
15086442	3.607
15086444	3.606
15086447	3.604
15086450	3.602
15086453	3.601
15086456	3.599
15086459	3.598
15086462	3.596
15086465	3.595
15086467	3.594
15086470	3.594
15086473	3.594
15086476	3.595
15086479	3.595
15086482	3.596
15086485	3.597
15086488	3.598
15086490	3.599
15086493	3.600
15086496	3.601
15086499	3.602
15086502	3.603
15086505	3.604
15086508	3.605
15086511	3.605
15086514	3.606
15086516	3.606
15086519	3.607
15086522	3.607
15086525	3.608
15086528	3.609
15086531	3.610
15086534	3.610
15086537	3.611
15086539	3.612
15086542	3.613
15086545	3.614
15086548	3.615
15086551	3.616
15086554	3.617
15086557	3.617
15086560	3.618
15086562	3.619
15086565	3.619
15086568	3.620
15086571	3.620
15086574	3.620
15086577	3.621
15086580	3.621
15086583	3.621
15086586	3.621
15086588	3.622
15086591	3.622
15086594	3.622
15086597	3.622
15086600	3.621
15086603	3.621
15086606	3.621
15086609	3.620
15086611	3.619
15086614	3.618
15086617	3.616
15086620	3.614
15086623	3.613
15086626	3.610
15086629	3.609
15086632	3.606
15086634	3.603
15086637	3.600
15086640	3.598
15086643	3.596
15086646	3.593
15086649	3.591
15086652	3.588
15086655	3.587
15086657	3.584
15086660	3.582
15086663	3.581
15086666	3.580
15086669	3.579
15086672	3.579
15086675	3.579
15086678	3.579
Cue	NORMAL Breathing ... get ready for RIBCAGE breathing
15086681	3.580
15086683	3.581
15086686	3.583
15086689	3.585
15086692	3.587
15086695	3.589
15086698	3.591
15086701	3.594
15086704	3.596
15086706	3.597
15086709	3.599
15086712	3.600
15086715	3.601
15086718	3.602
15086721	3.604
15086724	3.604
15086727	3.606
15086730	3.606
15086732	3.607
15086735	3.608
15086738	3.609
15086741	3.610
15086744	3.611
15086747	3.612
15086750	3.613
15086753	3.614
15086755	3.615
15086758	3.616
15086761	3.617
15086764	3.617
15086767	3.618
15086770	3.618
15086773	3.619
15086776	3.619
15086778	3.620
15086781	3.620
15086784	3.620
15086787	3.620
15086790	3.620
15086793	3.620
15086796	3.620
15086799	3.620
15086801	3.620
15086804	3.620
15086807	3.620
15086810	3.620
15086813	3.620
15086816	3.620
15086819	3.619
15086822	3.619
15086825	3.618
15086827	3.618
15086830	3.617
15086833	3.616
15086836	3.614
15086839	3.613
15086842	3.612
15086845	3.611
15086848	3.609
15086850	3.608
15086853	3.607
15086856	3.605
15086859	3.604
Cue	RIBCAGE Breathing
15086862	3.602
15086865	3.601
15086868	3.600
15086871	3.599
15086873	3.598
15086876	3.597
15086879	3.597
15086882	3.596
15086885	3.596
15086888	3.596
15086891	3.596
15086894	3.596
15086897	3.597
15086899	3.597
15086902	3.598
15086905	3.599
15086908	3.600
15086911	3.601
15086914	3.602
15086917	3.603
15086920	3.605
15086922	3.606
15086925	3.607
15086928	3.609
15086931	3.610
15086934	3.611
15086937	3.612
15086940	3.613
15086943	3.615
15086946	3.615
15086948	3.616
15086951	3.616
15086954	3.617
15086957	3.618
15086960	3.618
15086963	3.619
15086966	3.619
15086969	3.619
15086971	3.619
15086974	3.620
15086977	3.620
15086980	3.620
15086983	3.620
15086986	3.621
15086989	3.621
15086992	3.621
15086994	3.622
15086997	3.622
15087000	3.622
15087003	3.623
15087006	3.623
15087009	3.624
15087012	3.624
15087015	3.624
15087018	3.625
15087020	3.625
15087023	3.625
15087026	3.625
15087029	3.626
15087032	3.626
15087035	3.626
15087038	3.625
15087041	3.624
15087043	3.623
15087046	3.621
15087049	3.619
15087052	3.616
15087055	3.613
15087058	3.610
15087061	3.606
15087064	3.602
15087066	3.597
15087069	3.592
15087072	3.588
15087075	3.582
15087078	3.577
15087081	3.572
15087084	3.567
15087087	3.562
15087090	3.556
15087092	3.550
15087095	3.544
15087098	3.537
15087101	3.530
15087104	3.523
15087107	3.516
15087110	3.509
15087113	3.502
15087115	3.496
15087118	3.489
15087121	3.482
15087124	3.476
15087127	3.470
15087130	3.466
15087133	3.462
15087136	3.459
15087138	3.457
15087141	3.455
15087144	3.454
15087147	3.454
15087150	3.455
15087153	3.457
15087156	3.459
15087159	3.461
15087162	3.463
15087164	3.466
15087167	3.468
15087170	3.471
15087173	3.474
15087176	3.477
15087179	3.480
15087182	3.483
15087185	3.486
15087187	3.489
15087190	3.493
15087193	3.496
15087196	3.499
15087199	3.502
15087202	3.505
15087205	3.507
15087208	3.510
15087210	3.512
15087213	3.515
15087216	3.517
15087219	3.520
15087222	3.522
15087225	3.524
15087228	3.526
15087231	3.529
15087234	3.531
15087236	3.533
15087239	3.535
15087242	3.537
15087245	3.539
15087248	3.540
15087251	3.541
15087254	3.543
15087256	3.544
15087259	3.545
15087262	3.547
15087265	3.548
15087268	3.549
15087271	3.550
15087274	3.552
15087277	3.553
15087280	3.554
15087282	3.555
15087285	3.556
15087288	3.556
15087291	3.557
15087294	3.557
15087297	3.558
15087300	3.558
15087303	3.557
15087306	3.557
15087308	3.556
15087311	3.555
15087314	3.554
15087317	3.552
15087320	3.550
15087323	3.548
15087326	3.545
15087329	3.542
15087331	3.539
15087334	3.536
15087337	3.533
15087340	3.529
15087343	3.526
15087346	3.521
15087349	3.517
15087352	3.513
15087354	3.509
15087357	3.506
15087360	3.503
15087363	3.501
15087366	3.498
15087369	3.495
15087372	3.493
15087375	3.491
15087378	3.490
15087380	3.489
15087383	3.488
15087386	3.487
15087389	3.486
15087392	3.485
15087395	3.486
15087398	3.486
15087401	3.487
15087403	3.489
15087406	3.491
15087409	3.493
15087412	3.495
15087415	3.498
15087418	3.501
15087421	3.503
15087424	3.506
15087426	3.509
15087429	3.511
15087432	3.514
15087435	3.516
15087438	3.519
15087441	3.521
15087444	3.524
15087447	3.526
15087450	3.528
15087452	3.530
15087455	3.531
15087458	3.533
15087461	3.535
15087464	3.536
15087467	3.537
15087470	3.539
15087472	3.540
15087475	3.542
15087478	3.543
15087481	3.545
15087484	3.546
15087487	3.548
15087490	3.549
15087493	3.550
15087496	3.551
15087498	3.553
15087501	3.555
15087504	3.556
15087507	3.557
15087510	3.558
15087513	3.559
15087516	3.561
15087519	3.562
15087521	3.563
15087524	3.564
15087527	3.565
15087530	3.565
15087533	3.566
15087536	3.567
15087539	3.568
15087542	3.568
15087544	3.568
15087547	3.568
15087550	3.567
15087553	3.567
15087556	3.566
15087559	3.565
15087562	3.564
15087565	3.562
15087568	3.560
15087570	3.558
15087573	3.555
15087576	3.551
15087579	3.548
15087582	3.545
15087585	3.541
15087588	3.537
15087591	3.533
15087594	3.530
15087596	3.525
15087599	3.521
15087602	3.518
15087605	3.514
15087608	3.511
15087611	3.507
15087614	3.503
15087616	3.499
15087619	3.497
15087622	3.494
15087625	3.492
15087628	3.491
15087631	3.490
15087634	3.490
15087637	3.491
15087640	3.492
15087642	3.494
15087645	3.496
15087648	3.498
15087651	3.500
15087654	3.503
15087657	3.506
15087660	3.509
15087663	3.511
15087665	3.514
15087668	3.516
15087671	3.519
15087674	3.522
15087677	3.524
15087680	3.526
15087683	3.528
15087686	3.531
15087689	3.533
15087691	3.535
15087694	3.537
15087697	3.539
15087700	3.540
15087703	3.542
15087706	3.543
15087709	3.545
15087712	3.546
15087714	3.548
15087717	3.549
15087720	3.550
15087723	3.552
15087726	3.553
15087729	3.554
15087732	3.556
15087735	3.557
15087738	3.558
15087740	3.559
15087743	3.560
15087746	3.562
15087749	3.562
15087752	3.563
15087755	3.565
15087758	3.566
15087761	3.567
15087763	3.567
15087766	3.568
15087769	3.569
15087772	3.569
15087775	3.569
15087778	3.570
15087781	3.570
15087784	3.570
15087786	3.570
15087789	3.570
15087792	3.570
15087795	3.570
15087798	3.569
15087801	3.569
15087804	3.567
15087807	3.566
15087810	3.565
15087812	3.563
15087815	3.561
15087818	3.560
15087821	3.557
15087824	3.554
15087827	3.551
15087830	3.548
15087833	3.546
15087835	3.542
15087838	3.539
15087841	3.534
15087844	3.531
15087847	3.527
15087850	3.524
15087853	3.520
15087856	3.517
15087858	3.514
15087861	3.511
15087864	3.508
15087867	3.506
15087870	3.504
15087873	3.502
15087876	3.500
15087879	3.498
15087882	3.497
15087884	3.495
15087887	3.495
15087890	3.495
15087893	3.496
15087896	3.497
15087899	3.498
15087902	3.500
15087905	3.503
15087907	3.506
15087910	3.508
15087913	3.511
15087916	3.514
15087919	3.517
15087922	3.519
15087925	3.522
15087928	3.525
15087930	3.527
15087933	3.530
15087936	3.532
15087939	3.534
15087942	3.536
15087945	3.538
15087948	3.540
15087951	3.542
15087954	3.544
15087956	3.545
15087959	3.546
15087962	3.548
15087965	3.550
15087968	3.551
15087971	3.552
15087974	3.553
15087977	3.554
15087979	3.555
15087982	3.556
15087985	3.557
15087988	3.558
15087991	3.559
15087994	3.560
15087997	3.561
15088000	3.562
15088002	3.563
15088005	3.564
15088008	3.565
15088011	3.566
15088014	3.567
15088017	3.567
15088020	3.568
15088023	3.569
15088026	3.569
15088028	3.570
15088031	3.570
15088034	3.571
15088037	3.571
15088040	3.572
15088043	3.572
15088046	3.572
15088049	3.572
15088051	3.571
15088054	3.570
15088057	3.569
15088060	3.568
15088063	3.566
15088066	3.564
15088069	3.562
15088072	3.560
15088074	3.557
15088077	3.554
15088080	3.551
15088083	3.548
15088086	3.545
15088089	3.542
15088092	3.539
15088095	3.536
15088098	3.533
15088100	3.530
15088103	3.527
15088106	3.525
15088109	3.522
15088112	3.520
15088115	3.518
15088118	3.516
15088121	3.515
15088123	3.514
15088126	3.513
15088129	3.513
15088132	3.513
15088135	3.514
15088138	3.516
15088141	3.518
15088144	3.520
15088146	3.522
15088149	3.524
15088152	3.526
15088155	3.529
15088158	3.531
15088161	3.533
15088164	3.536
15088167	3.538
15088170	3.540
15088172	3.542
15088175	3.544
15088178	3.546
15088181	3.547
15088184	3.549
15088187	3.550
15088190	3.552
15088192	3.553
15088195	3.554
15088198	3.555
15088201	3.556
15088204	3.558
15088207	3.559
15088210	3.561
15088213	3.562
15088216	3.563
15088218	3.564
15088221	3.565
15088224	3.566
15088227	3.567
15088230	3.568
15088233	3.569
15088236	3.569
15088239	3.570
15088242	3.571
15088244	3.571
15088247	3.572
15088250	3.573
15088253	3.574
15088256	3.574
15088259	3.574
15088262	3.576
15088265	3.576
15088267	3.577
15088270	3.578
15088273	3.579
15088276	3.579
15088279	3.579
15088282	3.579
15088285	3.579
15088288	3.580
15088290	3.579
15088293	3.579
15088296	3.578
15088299	3.577
15088302	3.575
15088305	3.574
15088308	3.573
15088311	3.572
15088314	3.570
15088316	3.568
15088319	3.566
15088322	3.563
15088325	3.560
15088328	3.558
15088331	3.555
15088334	3.550
15088337	3.546
15088339	3.542
15088342	3.538
15088345	3.534
15088348	3.530
15088351	3.525
15088354	3.521
15088357	3.516
15088360	3.513
15088362	3.510
15088365	3.507
15088368	3.503
15088371	3.501
15088374	3.499
15088377	3.498
15088380	3.498
15088383	3.499
15088385	3.500
15088388	3.501
15088391	3.504
15088394	3.507
15088397	3.510
15088400	3.514
15088403	3.517
15088406	3.520
15088409	3.524
15088411	3.526
15088414	3.529
15088417	3.532
15088420	3.534
15088423	3.537
15088426	3.539
15088429	3.541
15088432	3.543
15088434	3.545
15088437	3.547
15088440	3.549
15088443	3.550
15088446	3.551
15088449	3.553
15088452	3.554
15088455	3.556
15088458	3.557
15088460	3.559
15088463	3.561
15088466	3.563
15088469	3.564
15088472	3.566
15088475	3.567
15088478	3.568
Cue	RIBCAGE Breathing ... get ready for NORMAL breathing
15088480	3.569
15088483	3.570
15088486	3.571
15088489	3.572
15088492	3.572
15088495	3.573
15088498	3.574
15088501	3.575
15088504	3.575
15088506	3.576
15088509	3.577
15088512	3.577
15088515	3.577
15088518	3.578
15088521	3.578
15088524	3.578
15088527	3.578
15088530	3.578
15088532	3.577
15088535	3.577
15088538	3.577
15088541	3.576
15088544	3.575
15088547	3.574
15088550	3.573
15088553	3.572
15088555	3.571
15088558	3.569
15088561	3.569
15088564	3.568
15088567	3.567
15088570	3.567
15088573	3.566
15088576	3.566
15088578	3.566
15088581	3.566
15088584	3.566
15088587	3.566
15088590	3.566
15088593	3.566
15088596	3.567
15088599	3.567
15088602	3.569
15088604	3.569
15088607	3.571
15088610	3.572
15088613	3.573
15088616	3.575
15088619	3.577
15088622	3.578
15088625	3.579
15088627	3.581
15088630	3.582
15088633	3.583
15088636	3.583
15088639	3.585
15088642	3.585
15088645	3.585
15088648	3.585
15088650	3.586
15088653	3.586
15088656	3.587
15088659	3.588
Cue	NORMAL Breathing
15088662	3.588
15088665	3.589
15088668	3.589
15088671	3.590
15088674	3.591
15088676	3.591
15088679	3.591
15088682	3.592
15088685	3.592
15088688	3.592
15088691	3.592
15088694	3.592
15088696	3.593
15088699	3.594
15088702	3.594
15088705	3.595
15088708	3.595
15088711	3.596
15088714	3.596
15088717	3.597
15088720	3.598
15088722	3.598
15088725	3.598
15088728	3.598
15088731	3.598
15088734	3.598
15088737	3.598
15088740	3.597
15088743	3.596
15088746	3.595
15088748	3.593
15088751	3.592
15088754	3.590
15088757	3.589
15088760	3.588
15088763	3.587
15088766	3.586
15088768	3.585
15088771	3.584
15088774	3.583
15088777	3.582
15088780	3.581
15088783	3.580
15088786	3.579
15088789	3.577
15088792	3.576
15088794	3.574
15088797	3.573
15088800	3.572
15088803	3.572
15088806	3.572
15088809	3.572
15088812	3.572
15088815	3.573
15088818	3.574
15088820	3.575
15088823	3.577
15088826	3.578
15088829	3.580
15088832	3.581
15088835	3.582
15088838	3.583
15088840	3.584
15088843	3.586
15088846	3.587
15088849	3.588
15088852	3.589
15088855	3.589
15088858	3.590
15088861	3.591
15088864	3.591
15088866	3.592
15088869	3.593
15088872	3.593
15088875	3.593
15088878	3.594
15088881	3.595
15088884	3.595
15088887	3.596
15088889	3.596
15088892	3.597
15088895	3.597
15088898	3.598
15088901	3.598
15088904	3.598
15088907	3.599
15088910	3.599
15088912	3.600
15088915	3.600
15088918	3.601
15088921	3.601
15088924	3.602
15088927	3.601
15088930	3.602
15088933	3.603
15088936	3.603
15088938	3.603
15088941	3.603
15088944	3.603
15088947	3.603
15088950	3.603
15088953	3.602
15088956	3.602
15088959	3.601
15088962	3.600
15088964	3.599
15088967	3.599
15088970	3.598
15088973	3.597
15088976	3.596
15088979	3.594
15088982	3.594
15088985	3.593
15088987	3.592
15088990	3.591
15088993	3.590
15088996	3.589
15088999	3.588
15089002	3.587
15089005	3.586
15089008	3.585
15089010	3.584
15089013	3.583
15089016	3.583
15089019	3.583
15089022	3.583
15089025	3.584
15089028	3.584
15089031	3.585
15089033	3.586
15089036	3.587
15089039	3.589
15089042	3.590
15089045	3.591
15089048	3.592
15089051	3.593
15089054	3.594
15089057	3.595
15089059	3.596
15089062	3.597
15089065	3.598
15089068	3.598
15089071	3.599
15089074	3.600
15089077	3.601
15089080	3.602
15089082	3.602
15089085	3.602
15089088	3.602
15089091	3.603
15089094	3.603
15089097	3.603
15089100	3.603
15089103	3.603
15089105	3.604
15089108	3.603
15089111	3.604
15089114	3.604
15089117	3.605
15089120	3.605
15089123	3.606
15089126	3.606
15089129	3.606
15089131	3.607
15089134	3.607
15089137	3.608
15089140	3.608
15089143	3.608
15089146	3.608
15089149	3.608
15089152	3.608
15089154	3.608
15089157	3.608
15089160	3.608
15089163	3.608
15089166	3.607
15089169	3.607
15089172	3.606
15089175	3.605
15089177	3.604
15089180	3.603
15089183	3.602
15089186	3.601
15089189	3.599
15089192	3.598
15089195	3.596
15089198	3.595
15089201	3.593
15089203	3.592
15089206	3.590
15089209	3.589
15089212	3.587
15089215	3.586
15089218	3.584
15089221	3.582
15089224	3.581
15089226	3.579
15089229	3.578
15089232	3.576
15089235	3.575
15089238	3.574
15089241	3.573
15089244	3.572
15089247	3.572
15089249	3.571
15089252	3.570
15089255	3.570
15089258	3.570
15089261	3.571
15089264	3.572
15089267	3.573
15089270	3.574
15089273	3.575
15089275	3.577
15089278	3.579
15089281	3.580
15089284	3.582
15089287	3.583
15089290	3.584
15089293	3.585
15089296	3.586
15089298	3.588
15089301	3.589
15089304	3.590
15089307	3.590
15089310	3.591
15089313	3.592
15089316	3.593
15089319	3.594
15089322	3.595
15089324	3.596
15089327	3.597
15089330	3.597
15089333	3.598
15089336	3.599
15089339	3.599
15089342	3.599
15089345	3.600
15089347	3.600
15089350	3.601
15089353	3.601
15089356	3.601
15089359	3.602
15089362	3.603
15089365	3.603
15089368	3.604
15089370	3.604
15089373	3.605
15089376	3.605
15089379	3.605
15089382	3.606
15089385	3.606
15089388	3.607
15089391	3.607
15089394	3.607
15089396	3.607
15089399	3.607
15089402	3.606
15089405	3.606
15089408	3.605
15089411	3.604
15089414	3.604
15089417	3.602
15089419	3.602
15089422	3.600
15089425	3.599
15089428	3.598
15089431	3.597
15089434	3.596
15089437	3.595
15089440	3.594
15089442	3.593
15089445	3.593
15089448	3.593
15089451	3.593
15089454	3.593
15089457	3.594
15089460	3.595
15089463	3.596
15089465	3.597
15089468	3.597
15089471	3.599
15089474	3.600
15089477	3.601
15089480	3.602
15089483	3.603
15089486	3.603
15089489	3.604
15089491	3.605
15089494	3.605
15089497	3.606
15089500	3.606
15089503	3.606
15089506	3.607
15089509	3.607
15089512	3.607
15089514	3.608
15089517	3.608
15089520	3.609
15089523	3.609
15089526	3.609
15089529	3.609
15089532	3.610
15089535	3.610
15089538	3.610
15089540	3.610
15089543	3.611
15089546	3.611
15089549	3.611
15089552	3.612
15089555	3.612
15089558	3.612
15089561	3.612
15089563	3.612
15089566	3.611
15089569	3.611
15089572	3.611
15089575	3.610
15089578	3.609
15089581	3.608
15089584	3.607
15089586	3.605
15089589	3.605
15089592	3.603
15089595	3.602
15089598	3.601
15089601	3.600
15089604	3.599
15089607	3.598
15089610	3.597
15089612	3.596
15089615	3.595
15089618	3.593
15089621	3.592
15089624	3.590
15089627	3.590
15089630	3.589
15089633	3.587
15089635	3.587
15089638	3.586
15089641	3.586
15089644	3.586
15089647	3.587
15089650	3.587
15089653	3.589
15089656	3.590
15089658	3.591
15089661	3.593
15089664	3.594
15089667	3.595
15089670	3.597
15089673	3.598
15089676	3.599
15089679	3.600
15089682	3.601
15089684	3.602
15089687	3.603
15089690	3.604
15089693	3.604
15089696	3.605
15089699	3.606
15089702	3.607
15089704	3.607
15089707	3.608
15089710	3.608
15089713	3.609
15089716	3.609
15089719	3.610
15089722	3.610
15089725	3.611
15089728	3.611
15089730	3.611
15089733	3.612
15089736	3.612
15089739	3.612
15089742	3.612
15089745	3.612
15089748	3.612
15089751	3.612
15089754	3.612
15089756	3.612
15089759	3.612
15089762	3.612
15089765	3.612
15089768	3.612
15089771	3.611
15089774	3.611
15089777	3.610
15089779	3.610
15089782	3.609
15089785	3.608
15089788	3.607
15089791	3.606
15089794	3.604
15089797	3.603
15089800	3.602
15089802	3.601
15089805	3.600
15089808	3.599
15089811	3.598
15089814	3.597
15089817	3.596
15089820	3.595
15089823	3.594
15089826	3.594
15089828	3.593
15089831	3.592
15089834	3.592
15089837	3.592
15089840	3.592
15089843	3.591
15089846	3.591
15089848	3.592
15089851	3.592
15089854	3.593
15089857	3.594
15089860	3.595
15089863	3.596
15089866	3.598
15089869	3.599
15089872	3.601
15089874	3.602
15089877	3.603
15089880	3.604
15089883	3.605
15089886	3.606
15089889	3.607
15089892	3.608
15089895	3.608
15089898	3.608
15089900	3.608
15089903	3.609
15089906	3.609
15089909	3.610
15089912	3.610
15089915	3.610
15089918	3.611
15089920	3.611
15089923	3.612
15089926	3.612
15089929	3.612
15089932	3.613
15089935	3.614
15089938	3.614
15089941	3.614
15089944	3.614
15089946	3.614
15089949	3.614
15089952	3.615
15089955	3.615
15089958	3.615
15089961	3.615
15089964	3.615
15089967	3.615
15089970	3.615
15089972	3.616
15089975	3.616
15089978	3.616
15089981	3.616
15089984	3.616
15089987	3.617
15089990	3.617
15089993	3.617
15089995	3.617
15089998	3.617
15090001	3.616
15090004	3.616
15090007	3.615
15090010	3.614
15090013	3.613
15090016	3.611
15090018	3.610
15090021	3.608
15090024	3.607
15090027	3.606
15090030	3.605
15090033	3.603
15090036	3.601
15090039	3.600
15090041	3.599
15090044	3.597
15090047	3.596
15090050	3.595
15090053	3.593
15090056	3.592
15090059	3.590
15090062	3.589
15090064	3.589
15090067	3.589
15090070	3.589
15090073	3.590
15090076	3.590
15090079	3.592
15090082	3.593
15090085	3.595
15090088	3.596
15090090	3.598
15090093	3.599
15090096	3.600
15090099	3.602
15090102	3.603
15090105	3.604
15090108	3.605
15090111	3.605
15090113	3.606
15090116	3.607
15090119	3.608
15090122	3.608
15090125	3.609
15090128	3.610
15090131	3.611
15090134	3.611
15090137	3.611
15090139	3.612
15090142	3.612
15090145	3.612
15090148	3.612
15090151	3.613
15090154	3.613
15090157	3.612
15090160	3.612
15090162	3.612
15090165	3.613
15090168	3.613
15090171	3.613
15090174	3.614
15090177	3.614
15090180	3.615
15090183	3.615
15090185	3.616
15090188	3.616
15090191	3.616
15090194	3.617
15090197	3.617
15090200	3.617
15090203	3.617
15090206	3.617
15090209	3.616
15090211	3.616
15090214	3.615
15090217	3.614
15090220	3.613
15090223	3.611
15090226	3.610
15090229	3.609
15090232	3.607
15090234	3.606
15090237	3.604
15090240	3.603
15090243	3.602
15090246	3.601
15090249	3.599
15090252	3.599
15090255	3.597
15090258	3.596
15090260	3.595
15090263	3.594
15090266	3.593
15090269	3.593
15090272	3.592
15090275	3.592
15090278	3.592
Cue	NORMAL Breathing ... get ready for ABDOMINAL & RIBCAGE breathing
15090281	3.591
15090283	3.591
15090286	3.592
15090289	3.592
15090292	3.593
15090295	3.594
15090298	3.595
15090301	3.596
15090304	3.597
15090306	3.599
15090309	3.600
15090312	3.602
15090315	3.604
15090318	3.604
15090321	3.605
15090324	3.606
15090327	3.607
15090330	3.609
15090332	3.609
15090335	3.610
15090338	3.610
15090341	3.611
15090344	3.611
15090347	3.611
15090350	3.612
15090353	3.612
15090355	3.612
15090358	3.612
15090361	3.613
15090364	3.613
15090367	3.613
15090370	3.613
15090373	3.613
15090376	3.614
15090378	3.614
15090381	3.614
15090384	3.614
15090387	3.614
15090390	3.614
15090393	3.614
15090396	3.614
15090399	3.614
15090402	3.615
15090404	3.615
15090407	3.615
15090410	3.615
15090413	3.615
15090416	3.614
15090419	3.614
15090422	3.612
15090425	3.611
15090427	3.609
15090430	3.605
15090433	3.603
15090436	3.599
15090439	3.595
15090442	3.591
15090445	3.586
15090448	3.581
15090450	3.576
15090453	3.570
15090456	3.564
15090459	3.557
Cue	ABDOMINAL & RIBCAGE breathing
15090462	3.550
15090465	3.543
15090468	3.537
15090471	3.529
15090474	3.521
15090476	3.512
15090479	3.504
15090482	3.496
15090485	3.488
15090488	3.481
15090491	3.473
15090494	3.465
15090497	3.457
15090499	3.450
15090502	3.444
15090505	3.439
15090508	3.436
15090511	3.433
15090514	3.432
15090517	3.431
15090520	3.431
15090522	3.432
15090525	3.434
15090528	3.437
15090531	3.440
15090534	3.443
15090537	3.447
15090540	3.451
15090543	3.454
15090545	3.458
15090548	3.463
15090551	3.467
15090554	3.471
15090557	3.475
15090560	3.479
15090563	3.483
15090566	3.487
15090568	3.491
15090571	3.495
15090574	3.498
15090577	3.501
15090580	3.504
15090583	3.507
15090586	3.509
15090589	3.512
15090592	3.514
15090594	3.516
15090597	3.518
15090600	3.520
15090603	3.522
15090606	3.524
15090609	3.526
15090612	3.529
15090615	3.531
15090618	3.533
15090620	3.535
15090623	3.536
15090626	3.538
15090629	3.540
15090632	3.541
15090635	3.543
15090638	3.545
15090641	3.546
15090643	3.547
15090646	3.549
15090649	3.550
15090652	3.551
15090655	3.553
15090658	3.554
15090661	3.555
15090664	3.556
15090666	3.557
15090669	3.559
15090672	3.560
15090675	3.561
15090678	3.562
15090681	3.562
15090684	3.563
15090687	3.564
15090689	3.564
15090692	3.563
15090695	3.563
15090698	3.562
15090701	3.560
15090704	3.558
15090707	3.556
15090710	3.554
15090712	3.551
15090715	3.548
15090718	3.545
15090721	3.543
15090724	3.540
15090727	3.537
15090730	3.534
15090733	3.531
15090736	3.528
15090738	3.524
15090741	3.521
15090744	3.517
15090747	3.513
15090750	3.508
15090753	3.503
15090756	3.499
15090759	3.493
15090762	3.487
15090764	3.481
15090767	3.475
15090770	3.470
15090773	3.465
15090776	3.461
15090779	3.458
15090782	3.456
15090785	3.455
15090787	3.456
15090790	3.458
15090793	3.460
15090796	3.463
15090799	3.467
15090802	3.471
15090805	3.475
15090808	3.479
15090810	3.484
15090813	3.488
15090816	3.492
15090819	3.496
15090822	3.500
15090825	3.503
15090828	3.506
15090831	3.510
15090834	3.513
15090836	3.516
15090839	3.519
15090842	3.522
15090845	3.525
15090848	3.527
15090851	3.529
15090854	3.531
15090857	3.533
15090859	3.535
15090862	3.537
15090865	3.539
15090868	3.541
15090871	3.543
15090874	3.544
15090877	3.546
15090880	3.548
15090882	3.550
15090885	3.552
15090888	3.553
15090891	3.554
15090894	3.555
15090897	3.557
15090900	3.558
15090903	3.559
15090905	3.560
15090908	3.561
15090911	3.562
15090914	3.562
15090917	3.564
15090920	3.565
15090923	3.567
15090926	3.569
15090928	3.570
15090931	3.571
15090934	3.572
15090937	3.574
15090940	3.574
15090943	3.576
15090946	3.576
15090949	3.577
15090952	3.578
15090954	3.578
15090957	3.578
15090960	3.579
15090963	3.579
15090966	3.580
15090969	3.580
15090972	3.580
15090975	3.578
15090977	3.577
15090980	3.575
15090983	3.573
15090986	3.570
15090989	3.567
15090992	3.564
15090995	3.561
15090998	3.557
15091001	3.553
15091003	3.551
15091006	3.547
15091009	3.545
15091012	3.542
15091015	3.538
15091018	3.535
15091021	3.531
15091024	3.527
