Cue	NORMAL Breathing
15091020	3.732
15091023	3.733
15091026	3.734
15091029	3.734
15091032	3.734
15091035	3.735
15091037	3.735
15091040	3.735
15091043	3.735
15091046	3.735
15091049	3.734
15091052	3.734
15091055	3.734
15091058	3.734
15091061	3.734
15091063	3.734
15091066	3.734
15091069	3.734
15091072	3.735
15091075	3.735
15091078	3.736
15091081	3.736
15091084	3.736
15091086	3.736
15091089	3.735
15091092	3.735
15091095	3.734
15091098	3.733
15091101	3.732
15091104	3.731
15091107	3.730
15091110	3.729
15091112	3.728
15091115	3.727
15091118	3.726
15091121	3.724
15091124	3.722
15091127	3.719
15091130	3.716
15091132	3.712
15091135	3.708
15091138	3.704
15091141	3.698
15091144	3.692
15091147	3.684
15091150	3.678
15091153	3.673
15091156	3.669
15091158	3.666
15091161	3.664
15091164	3.662
15091167	3.661
15091170	3.662
15091173	3.664
15091176	3.668
15091179	3.671
15091181	3.675
15091184	3.678
15091187	3.681
15091190	3.685
15091193	3.688
15091196	3.691
15091199	3.693
15091202	3.696
15091205	3.698
15091207	3.700
15091210	3.702
15091213	3.703
15091216	3.705
15091219	3.706
15091222	3.707
15091225	3.708
15091228	3.709
15091230	3.711
15091233	3.711
15091236	3.712
15091239	3.713
15091242	3.714
15091245	3.715
15091248	3.716
15091251	3.717
15091253	3.718
15091256	3.718
15091259	3.719
15091262	3.720
15091265	3.721
15091268	3.721
15091271	3.722
15091274	3.723
15091276	3.724
15091279	3.725
15091282	3.725
15091285	3.726
15091288	3.727
15091291	3.728
15091294	3.729
15091297	3.729
15091300	3.730
15091302	3.731
15091305	3.731
15091308	3.732
15091311	3.732
15091314	3.733
15091317	3.734
15091320	3.734
15091323	3.734
15091325	3.735
15091328	3.735
15091331	3.735
15091334	3.735
15091337	3.735
15091340	3.735
15091343	3.735
15091346	3.735
15091349	3.735
15091351	3.735
15091354	3.735
15091357	3.735
15091360	3.735
15091363	3.735
15091366	3.736
15091369	3.736
15091372	3.735
15091374	3.735
15091377	3.734
15091380	3.734
15091383	3.734
15091386	3.733
15091389	3.733
15091392	3.733
15091395	3.733
15091398	3.733
15091400	3.734
15091403	3.734
15091406	3.734
15091409	3.734
15091412	3.734
15091415	3.733
15091418	3.732
15091421	3.731
15091423	3.728
15091426	3.725
15091429	3.722
15091432	3.719
15091435	3.716
15091438	3.713
15091441	3.711
15091444	3.708
15091446	3.705
15091449	3.702
15091452	3.699
15091455	3.696
15091458	3.694
15091461	3.693
15091464	3.692
15091467	3.691
15091469	3.690
15091472	3.689
15091475	3.690
15091478	3.691
15091481	3.692
15091484	3.694
15091487	3.696
15091490	3.698
15091492	3.699
15091495	3.701
15091498	3.702
15091501	3.703
15091504	3.704
15091507	3.706
15091510	3.707
15091513	3.709
15091516	3.710
15091518	3.711
15091521	3.713
15091524	3.714
15091527	3.716
15091530	3.717
15091533	3.719
15091536	3.720
15091539	3.721
15091541	3.722
15091544	3.723
15091547	3.724
15091550	3.725
15091553	3.726
15091556	3.726
15091559	3.726
15091562	3.727
15091564	3.727
15091567	3.727
15091570	3.728
15091573	3.728
15091576	3.728
15091579	3.728
15091582	3.729
15091585	3.729
15091588	3.729
15091590	3.729
15091593	3.730
15091596	3.730
15091599	3.731
15091602	3.731
15091605	3.732
15091608	3.732
15091611	3.733
15091614	3.733
15091616	3.734
15091619	3.735
15091622	3.735
15091625	3.736
15091628	3.737
15091631	3.737
15091634	3.738
15091637	3.739
15091639	3.739
15091642	3.740
15091645	3.741
15091648	3.741
15091651	3.742
15091654	3.742
15091657	3.742
15091660	3.742
15091662	3.742
15091665	3.742
15091668	3.743
15091671	3.743
15091674	3.743
15091677	3.743
15091680	3.744
15091683	3.744
15091685	3.745
15091688	3.745
15091691	3.744
15091694	3.744
15091697	3.743
15091700	3.743
15091703	3.742
15091706	3.742
15091709	3.742
15091711	3.741
15091714	3.741
15091717	3.742
15091720	3.742
15091723	3.742
15091726	3.742
15091729	3.742
15091732	3.741
15091734	3.740
15091737	3.738
15091740	3.737
15091743	3.736
15091746	3.735
15091749	3.734
15091752	3.732
15091755	3.729
15091758	3.727
15091760	3.725
15091763	3.723
15091766	3.721
15091769	3.719
15091772	3.717
15091775	3.714
15091778	3.712
15091781	3.711
15091783	3.711
15091786	3.709
15091789	3.708
15091792	3.708
15091795	3.708
15091798	3.708
15091801	3.708
15091804	3.708
15091806	3.709
15091809	3.710
15091812	3.712
15091815	3.714
15091818	3.716
15091821	3.718
15091824	3.719
15091827	3.716
15091830	3.713
15091832	3.710
15091835	3.707
15091838	3.704
15091841	3.700
15091844	3.697
15091847	3.693
15091850	3.690
15091853	3.687
15091855	3.687
15091858	3.688
15091861	3.688
15091864	3.688
15091867	3.689
15091870	3.689
15091873	3.690
15091876	3.690
15091878	3.691
15091881	3.692
15091884	3.692
15091887	3.692
15091890	3.693
15091893	3.695
15091896	3.696
15091899	3.698
15091901	3.699
15091904	3.701
15091907	3.702
15091910	3.703
15091913	3.704
15091916	3.705
15091919	3.706
15091922	3.706
15091925	3.706
15091927	3.705
15091930	3.703
15091933	3.702
15091936	3.701
15091939	3.698
15091942	3.695
15091945	3.692
15091948	3.690
15091950	3.687
15091953	3.686
15091956	3.685
15091959	3.685
15091962	3.685
15091965	3.685
15091968	3.686
15091971	3.689
15091973	3.691
15091976	3.693
15091979	3.696
15091982	3.698
15091985	3.700
15091988	3.701
15091991	3.702
15091994	3.704
15091997	3.705
15091999	3.706
15092002	3.707
15092005	3.708
15092008	3.709
15092011	3.710
15092014	3.711
15092017	3.712
15092020	3.713
15092022	3.714
15092025	3.715
15092028	3.716
15092031	3.717
15092034	3.718
15092037	3.718
15092040	3.719
15092043	3.720
15092046	3.721
15092048	3.722
15092051	3.722
15092054	3.723
15092057	3.723
15092060	3.724
15092063	3.725
15092066	3.725
15092068	3.726
15092071	3.726
15092074	3.726
15092077	3.727
Cue	ABDOMINAL & RIBCAGE Breathing ... get ready for NORMAL breathing
15092080	3.727
15092083	3.727
15092086	3.727
15092089	3.727
15092092	3.727
15092094	3.726
15092097	3.726
15092100	3.725
15092103	3.724
15092106	3.723
15092109	3.723
15092112	3.722
15092115	3.721
15092118	3.720
15092120	3.719
15092123	3.718
15092126	3.717
15092129	3.716
15092132	3.716
15092135	3.715
15092138	3.715
15092140	3.715
15092143	3.715
15092146	3.715
15092149	3.716
15092152	3.716
15092155	3.717
15092158	3.718
15092161	3.720
15092164	3.721
15092166	3.723
15092169	3.724
15092172	3.725
15092175	3.727
15092178	3.728
15092181	3.729
15092184	3.730
15092187	3.731
15092190	3.731
15092192	3.732
15092195	3.732
15092198	3.733
15092201	3.733
15092204	3.733
15092207	3.734
15092210	3.734
15092212	3.735
15092215	3.735
15092218	3.735
15092221	3.735
15092224	3.734
15092227	3.734
15092230	3.734
15092233	3.733
15092236	3.733
15092238	3.732
15092241	3.732
15092244	3.732
15092247	3.732
15092250	3.733
15092253	3.733
15092256	3.734
15092259	3.735
Cue	NORMAL Breathing
15092261	3.736
15092264	3.737
15092267	3.737
15092270	3.738
15092273	3.738
15092276	3.739
15092279	3.739
15092282	3.739
15092284	3.739
15092287	3.740
15092290	3.740
15092293	3.740
15092296	3.740
15092299	3.741
15092302	3.741
15092305	3.741
15092308	3.742
15092310	3.742
15092313	3.742
15092316	3.742
15092319	3.742
15092322	3.743
15092325	3.743
15092328	3.743
15092331	3.743
15092333	3.743
15092336	3.744
15092339	3.744
15092342	3.744
15092345	3.744
15092348	3.745
15092351	3.744
15092354	3.744
15092356	3.744
15092359	3.744
15092362	3.744
15092365	3.744
15092368	3.744
15092371	3.744
15092374	3.744
15092377	3.744
15092380	3.743
15092382	3.743
15092385	3.742
15092388	3.742
15092391	3.741
15092394	3.741
15092397	3.741
15092400	3.740
15092403	3.740
15092405	3.740
15092408	3.740
15092411	3.740
15092414	3.741
15092417	3.741
15092420	3.742
15092423	3.742
15092426	3.743
15092429	3.744
15092431	3.744
15092434	3.745
15092437	3.745
15092440	3.746
15092443	3.746
15092446	3.746
15092449	3.747
15092452	3.747
15092454	3.747
15092457	3.747
15092460	3.748
15092463	3.747
15092466	3.747
15092469	3.746
15092472	3.746
15092475	3.746
15092477	3.745
15092480	3.744
15092483	3.744
15092486	3.743
15092489	3.743
15092492	3.743
15092495	3.743
15092498	3.743
15092500	3.744
15092503	3.744
15092506	3.744
15092509	3.745
15092512	3.745
15092515	3.746
15092518	3.746
15092521	3.746
15092524	3.746
15092526	3.747
15092529	3.747
15092532	3.747
15092535	3.747
15092538	3.748
15092541	3.748
15092544	3.748
15092547	3.749
15092549	3.749
15092552	3.749
15092555	3.750
15092558	3.749
15092561	3.750
15092564	3.750
15092567	3.750
15092570	3.750
15092573	3.750
15092575	3.750
15092578	3.750
15092581	3.750
15092584	3.750
15092587	3.751
15092590	3.750
15092593	3.750
15092596	3.750
15092598	3.750
15092601	3.750
15092604	3.750
15092607	3.750
15092610	3.750
15092613	3.750
15092616	3.750
15092619	3.750
15092622	3.750
15092624	3.749
15092627	3.749
15092630	3.749
15092633	3.749
15092636	3.749
15092639	3.749
15092642	3.749
15092644	3.750
15092647	3.750
15092650	3.750
15092653	3.750
15092656	3.750
15092659	3.750
15092662	3.750
15092665	3.750
15092668	3.750
15092670	3.750
15092673	3.750
15092676	3.750
15092679	3.750
15092682	3.751
15092685	3.751
15092688	3.751
15092691	3.751
15092693	3.751
15092696	3.752
15092699	3.752
15092702	3.752
15092705	3.752
15092708	3.753
15092711	3.753
15092714	3.753
15092717	3.753
15092719	3.753
15092722	3.753
15092725	3.753
15092728	3.753
15092731	3.753
15092734	3.753
15092737	3.753
15092740	3.753
15092742	3.753
15092745	3.753
15092748	3.753
15092751	3.753
15092754	3.754
15092757	3.754
15092760	3.754
15092763	3.754
15092765	3.754
15092768	3.754
15092771	3.755
15092774	3.755
15092777	3.755
15092780	3.755
15092783	3.755
15092786	3.755
15092789	3.755
15092791	3.754
15092794	3.755
15092797	3.754
15092800	3.754
15092803	3.754
15092806	3.754
15092809	3.754
15092812	3.753
15092814	3.753
15092817	3.752
15092820	3.752
15092823	3.752
15092826	3.751
15092829	3.751
15092832	3.751
15092835	3.750
15092838	3.750
15092840	3.751
15092843	3.751
15092846	3.751
15092849	3.751
15092852	3.751
15092855	3.751
15092858	3.751
15092861	3.751
15092863	3.751
15092866	3.751
15092869	3.751
15092872	3.751
15092875	3.751
15092878	3.751
15092881	3.752
15092884	3.752
15092886	3.752
15092889	3.752
15092892	3.752
15092895	3.752
15092898	3.753
15092901	3.753
15092904	3.753
15092907	3.753
15092910	3.753
15092912	3.754
15092915	3.754
15092918	3.754
15092921	3.755
15092924	3.755
15092927	3.755
15092930	3.755
15092933	3.755
15092935	3.755
15092938	3.756
15092941	3.756
15092944	3.756
15092947	3.756
15092950	3.756
15092953	3.756
15092956	3.756
15092958	3.756
15092961	3.756
15092964	3.756
15092967	3.756
15092970	3.756
15092973	3.756
15092976	3.755
15092979	3.755
15092982	3.755
15092984	3.755
15092987	3.755
15092990	3.755
15092993	3.755
15092996	3.755
15092999	3.755
15093002	3.754
15093004	3.754
15093007	3.754
15093010	3.754
15093013	3.754
15093016	3.754
15093019	3.754
15093022	3.754
15093025	3.754
15093028	3.754
15093030	3.755
15093033	3.755
15093036	3.755
15093039	3.754
15093042	3.755
15093045	3.755
15093048	3.755
15093051	3.754
15093053	3.754
15093056	3.754
15093059	3.754
15093062	3.754
15093065	3.755
15093068	3.755
15093071	3.755
15093074	3.755
15093076	3.756
15093079	3.756
15093082	3.756
15093085	3.756
15093088	3.757
15093091	3.757
15093094	3.757
15093097	3.757
15093100	3.757
15093102	3.757
15093105	3.757
15093108	3.758
15093111	3.757
15093114	3.758
15093117	3.758
15093120	3.758
15093123	3.758
15093126	3.758
15093128	3.758
15093131	3.757
15093134	3.757
15093137	3.757
15093140	3.758
15093143	3.758
15093146	3.758
15093149	3.757
15093151	3.757
15093154	3.757
15093157	3.757
15093160	3.757
15093163	3.756
15093166	3.756
15093169	3.755
15093172	3.755
15093174	3.754
15093177	3.754
15093180	3.754
15093183	3.754
15093186	3.754
15093189	3.754
15093192	3.754
15093195	3.755
15093198	3.755
15093200	3.755
15093203	3.755
15093206	3.755
15093209	3.756
15093212	3.756
15093215	3.756
15093218	3.757
15093221	3.757
15093223	3.757
15093226	3.757
15093229	3.757
15093232	3.758
15093235	3.758
15093238	3.758
15093241	3.757
15093244	3.756
15093246	3.755
15093249	3.753
15093252	3.751
15093255	3.749
15093258	3.747
15093261	3.745
15093264	3.742
15093267	3.741
15093270	3.739
15093272	3.737
15093275	3.736
15093278	3.734
15093281	3.733
15093284	3.731
15093287	3.730
15093290	3.728
15093292	3.727
15093295	3.725
15093298	3.724
15093301	3.723
15093304	3.722
15093307	3.722
15093310	3.722
15093313	3.722
15093316	3.723
15093318	3.724
15093321	3.725
15093324	3.726
15093327	3.727
15093330	3.728
15093333	3.730
15093336	3.731
15093339	3.732
15093342	3.734
15093344	3.735
15093347	3.736
15093350	3.738
15093353	3.740
15093356	3.741
15093359	3.743
15093362	3.744
15093365	3.746
15093367	3.747
15093370	3.749
15093373	3.750
15093376	3.751
15093379	3.752
15093382	3.753
15093385	3.754
15093388	3.755
15093390	3.756
15093393	3.757
15093396	3.757
15093399	3.758
15093402	3.759
15093405	3.760
15093408	3.760
15093411	3.761
15093414	3.761
15093416	3.761
15093419	3.762
15093422	3.762
15093425	3.763
15093428	3.763
15093431	3.763
15093434	3.763
15093436	3.763
15093439	3.763
15093442	3.763
15093445	3.762
15093448	3.762
15093451	3.762
15093454	3.761
15093457	3.761
15093460	3.760
15093462	3.760
15093465	3.760
15093468	3.759
15093471	3.759
15093474	3.758
15093477	3.758
15093480	3.757
15093483	3.757
15093485	3.757
15093488	3.756
15093491	3.756
15093494	3.756
15093497	3.756
15093500	3.756
15093503	3.756
15093506	3.757
15093509	3.757
15093511	3.757
15093514	3.757
15093517	3.757
15093520	3.758
15093523	3.758
15093526	3.759
15093529	3.759
15093532	3.760
15093534	3.760
15093537	3.761
15093540	3.762
15093543	3.762
15093546	3.763
15093549	3.763
15093552	3.764
15093555	3.764
15093558	3.765
15093560	3.765
15093563	3.766
15093566	3.766
15093569	3.766
15093572	3.767
15093575	3.767
15093578	3.767
15093580	3.768
15093583	3.768
15093586	3.768
15093589	3.768
15093592	3.768
15093595	3.768
15093598	3.768
15093601	3.768
15093604	3.767
15093606	3.767
15093609	3.766
15093612	3.765
15093615	3.765
15093618	3.764
15093621	3.764
15093624	3.764
15093627	3.764
15093629	3.763
15093632	3.763
15093635	3.764
15093638	3.764
15093641	3.765
15093644	3.765
15093647	3.766
15093650	3.766
15093653	3.767
15093655	3.767
15093658	3.768
15093661	3.768
15093664	3.768
15093667	3.768
15093670	3.769
15093673	3.769
15093676	3.769
15093678	3.769
15093681	3.769
15093684	3.769
15093687	3.769
15093690	3.769
15093693	3.769
15093696	3.770
15093699	3.770
15093701	3.770
15093704	3.770
15093707	3.770
15093710	3.770
15093713	3.770
15093716	3.770
15093719	3.770
15093722	3.770
15093725	3.770
15093727	3.770
15093730	3.770
15093733	3.770
15093736	3.769
15093739	3.769
15093742	3.769
15093745	3.769
15093748	3.769
15093750	3.769
15093753	3.769
15093756	3.770
15093759	3.770
15093762	3.770
15093765	3.770
15093768	3.770
15093771	3.770
15093774	3.770
15093776	3.770
15093779	3.770
15093782	3.769
15093785	3.769
15093788	3.769
15093791	3.769
15093794	3.769
15093796	3.769
15093799	3.768
15093802	3.769
15093805	3.769
15093808	3.769
15093811	3.769
15093814	3.770
15093817	3.770
15093820	3.770
15093822	3.771
15093825	3.771
15093828	3.771
15093831	3.772
15093834	3.772
15093837	3.772
15093840	3.772
15093843	3.772
15093846	3.772
15093848	3.773
15093851	3.773
15093854	3.773
15093857	3.773
15093860	3.773
15093863	3.773
15093866	3.773
15093868	3.773
15093871	3.774
15093874	3.774
15093877	3.774
15093880	3.774
Cue	NORMAL Breathing ... get ready to INHALE & HOLD your breath
15093883	3.774
15093886	3.775
15093889	3.775
15093892	3.775
15093894	3.775
15093897	3.774
15093900	3.773
15093903	3.772
15093906	3.771
15093909	3.770
15093912	3.768
15093915	3.767
15093917	3.766
15093920	3.765
15093923	3.764
15093926	3.764
15093929	3.764
15093932	3.764
15093935	3.764
15093938	3.765
15093940	3.765
15093943	3.766
15093946	3.767
15093949	3.768
15093952	3.769
15093955	3.770
15093958	3.771
15093961	3.772
15093964	3.772
15093966	3.772
15093969	3.773
15093972	3.773
15093975	3.773
15093978	3.773
15093981	3.773
15093984	3.773
15093987	3.773
15093989	3.773
15093992	3.773
15093995	3.773
15093998	3.773
15094001	3.773
15094004	3.774
15094007	3.774
15094010	3.774
15094012	3.775
15094015	3.775
15094018	3.775
15094021	3.775
15094024	3.775
15094027	3.776
15094030	3.776
15094033	3.776
15094036	3.777
15094038	3.777
15094041	3.778
15094044	3.778
15094047	3.778
15094050	3.778
15094053	3.779
15094056	3.778
15094059	3.778
Cue	INHALE & HOLD as long as comfortable EXHALE and breath normally. REPEAT 2X
15094061	3.778
15094064	3.777
15094067	3.777
15094070	3.776
15094073	3.775
15094076	3.775
15094079	3.774
15094082	3.773
15094085	3.773
15094087	3.772
15094090	3.772
15094093	3.771
15094096	3.771
15094099	3.771
15094102	3.770
15094105	3.770
15094108	3.770
15094110	3.770
15094113	3.771
15094116	3.771
15094119	3.772
15094122	3.772
15094125	3.773
15094128	3.774
15094131	3.775
15094133	3.775
15094136	3.776
15094139	3.777
15094142	3.777
15094145	3.777
15094148	3.778
15094151	3.778
15094154	3.778
15094157	3.779
15094159	3.778
15094162	3.778
15094165	3.778
15094168	3.779
15094171	3.779
15094174	3.779
15094177	3.778
15094180	3.779
15094182	3.779
15094185	3.779
15094188	3.779
15094191	3.779
15094194	3.779
15094197	3.779
15094200	3.779
15094203	3.780
15094206	3.780
15094208	3.780
15094211	3.780
15094214	3.780
15094217	3.780
15094220	3.780
15094223	3.780
15094226	3.780
15094229	3.780
15094231	3.779
15094234	3.779
15094237	3.778
15094240	3.778
15094243	3.777
15094246	3.776
15094249	3.775
15094252	3.774
15094254	3.772
15094257	3.771
15094260	3.770
15094263	3.769
15094266	3.768
15094269	3.767
15094272	3.767
15094275	3.767
15094278	3.767
15094280	3.768
15094283	3.768
15094286	3.769
15094289	3.770
15094292	3.770
15094295	3.771
15094298	3.771
15094300	3.771
15094303	3.771
15094306	3.771
15094309	3.772
15094312	3.772
15094315	3.772
15094318	3.772
15094321	3.772
15094324	3.773
15094326	3.773
15094329	3.774
15094332	3.774
15094335	3.774
15094338	3.775
15094341	3.775
15094344	3.775
15094347	3.776
15094350	3.776
15094352	3.777
15094355	3.777
15094358	3.777
15094361	3.777
15094364	3.778
15094367	3.778
15094370	3.778
15094373	3.779
15094375	3.779
15094378	3.779
15094381	3.779
15094384	3.779
15094387	3.779
15094390	3.779
15094393	3.779
15094396	3.779
15094398	3.779
15094401	3.779
15094404	3.779
15094407	3.779
15094410	3.779
15094413	3.779
15094416	3.779
15094419	3.778
15094421	3.778
15094424	3.778
15094427	3.777
15094430	3.776
15094433	3.776
15094436	3.775
15094439	3.774
15094442	3.773
15094444	3.772
15094447	3.771
15094450	3.770
15094453	3.769
15094456	3.768
15094459	3.767
15094462	3.765
15094465	3.764
15094468	3.762
15094470	3.760
15094473	3.758
15094476	3.755
15094479	3.752
15094482	3.748
15094485	3.745
15094488	3.742
15094491	3.740
15094493	3.738
15094496	3.736
15094499	3.734
15094502	3.733
15094505	3.734
15094508	3.735
15094511	3.735
15094514	3.737
15094517	3.738
15094519	3.739
15094522	3.741
15094525	3.742
15094528	3.744
15094531	3.745
15094534	3.746
15094537	3.747
15094540	3.748
15094542	3.749
15094545	3.750
15094548	3.751
15094551	3.752
15094554	3.753
15094557	3.754
15094560	3.755
15094563	3.755
15094565	3.755
15094568	3.755
15094571	3.754
15094574	3.752
15094577	3.750
15094580	3.746
15094583	3.742
15094586	3.738
15094588	3.733
15094591	3.729
15094594	3.725
15094597	3.722
15094600	3.719
15094603	3.718
15094606	3.717
15094609	3.717
15094612	3.717
15094614	3.719
15094617	3.720
15094620	3.721
15094623	3.723
15094626	3.725
15094629	3.726
15094632	3.728
15094635	3.729
15094638	3.731
15094640	3.732
15094643	3.732
15094646	3.734
15094649	3.735
15094652	3.736
15094655	3.737
15094658	3.738
15094661	3.738
15094663	3.739
15094666	3.739
15094669	3.740
15094672	3.741
15094675	3.741
15094678	3.742
15094681	3.743
15094684	3.743
15094686	3.744
15094689	3.744
15094692	3.744
15094695	3.745
15094698	3.745
15094701	3.745
15094704	3.746
15094707	3.746
15094710	3.746
15094712	3.746
15094715	3.746
15094718	3.747
15094721	3.747
15094724	3.747
15094727	3.747
15094730	3.748
15094732	3.748
15094735	3.748
15094738	3.749
15094741	3.749
15094744	3.749
15094747	3.749
15094750	3.749
15094753	3.750
15094756	3.750
15094758	3.750
15094761	3.750
15094764	3.750
15094767	3.751
15094770	3.751
15094773	3.751
15094776	3.751
15094779	3.751
15094782	3.752
15094784	3.752
15094787	3.752
15094790	3.752
15094793	3.753
15094796	3.753
15094799	3.753
15094802	3.753
15094805	3.753
15094807	3.753
15094810	3.753
15094813	3.754
15094816	3.754
15094819	3.754
15094822	3.754
15094825	3.754
15094828	3.754
15094830	3.754
15094833	3.754
15094836	3.754
15094839	3.754
15094842	3.754
15094845	3.754
15094848	3.754
15094851	3.754
15094853	3.754
15094856	3.754
15094859	3.754
15094862	3.754
15094865	3.754
15094868	3.754
15094871	3.754
15094874	3.755
15094876	3.755
15094879	3.755
15094882	3.755
15094885	3.755
15094888	3.755
15094891	3.755
15094894	3.755
15094897	3.755
15094900	3.754
15094902	3.754
15094905	3.754
15094908	3.754
15094911	3.755
15094914	3.755
15094917	3.755
15094920	3.755
15094923	3.755
15094926	3.755
15094928	3.755
15094931	3.755
15094934	3.755
15094937	3.755
15094940	3.755
15094943	3.755
15094946	3.755
15094948	3.755
15094951	3.755
15094954	3.755
15094957	3.755
15094960	3.755
15094963	3.755
15094966	3.755
15094969	3.755
15094972	3.755
15094974	3.756
15094977	3.756
15094980	3.756
15094983	3.756
15094986	3.756
15094989	3.756
15094992	3.756
15094995	3.756
15094998	3.756
15095000	3.756
15095003	3.756
15095006	3.756
15095009	3.756
15095012	3.756
15095015	3.756
15095018	3.756
15095020	3.756
15095023	3.756
15095026	3.756
15095029	3.755
15095032	3.755
15095035	3.755
15095038	3.755
15095041	3.755
15095044	3.756
15095046	3.756
15095049	3.756
15095052	3.756
15095055	3.756
15095058	3.757
15095061	3.757
15095064	3.757
15095067	3.757
15095070	3.758
15095072	3.758
15095075	3.758
15095078	3.759
15095081	3.759
15095084	3.759
15095087	3.759
15095090	3.760
15095092	3.760
15095095	3.760
15095098	3.761
15095101	3.761
15095104	3.761
15095107	3.761
15095110	3.761
15095113	3.761
15095116	3.761
15095118	3.762
15095121	3.762
15095124	3.762
15095127	3.762
15095130	3.762
15095133	3.762
15095136	3.762
15095139	3.762
15095141	3.763
15095144	3.763
15095147	3.763
15095150	3.762
15095153	3.763
15095156	3.763
15095159	3.763
15095162	3.763
15095164	3.763
15095167	3.763
15095170	3.763
15095173	3.764
15095176	3.764
15095179	3.764
15095182	3.764
15095185	3.764
15095188	3.765
15095190	3.765
15095193	3.765
15095196	3.765
15095199	3.765
15095202	3.765
15095205	3.765
15095208	3.765
15095211	3.766
15095214	3.766
15095216	3.766
15095219	3.766
15095222	3.766
15095225	3.767
15095228	3.767
15095231	3.767
15095234	3.768
15095236	3.768
15095239	3.768
15095242	3.769
15095245	3.769
15095248	3.769
15095251	3.770
15095254	3.770
15095257	3.770
15095260	3.770
15095262	3.770
15095265	3.770
15095268	3.770
15095271	3.770
15095274	3.770
15095277	3.770
15095280	3.769
15095283	3.769
15095285	3.769
15095288	3.768
15095291	3.768
15095294	3.768
15095297	3.767
15095300	3.766
15095303	3.766
15095306	3.765
15095308	3.764
15095311	3.763
15095314	3.762
15095317	3.761
15095320	3.760
15095323	3.759
15095326	3.758
15095329	3.758
15095332	3.757
15095334	3.757
15095337	3.757
15095340	3.758
15095343	3.758
15095346	3.759
15095349	3.760
15095352	3.760
15095355	3.761
15095358	3.762
15095360	3.762
15095363	3.763
15095366	3.764
15095369	3.764
15095372	3.764
15095375	3.764
15095378	3.764
15095381	3.765
15095383	3.765
15095386	3.765
15095389	3.765
15095392	3.765
15095395	3.765
15095398	3.766
15095401	3.766
15095404	3.766
15095406	3.767
15095409	3.767
15095412	3.767
15095415	3.767
15095418	3.768
15095421	3.768
15095424	3.768
15095427	3.769
15095430	3.769
15095432	3.769
15095435	3.769
15095438	3.769
15095441	3.770
15095444	3.770
15095447	3.770
15095450	3.770
15095453	3.770
15095455	3.770
15095458	3.770
15095461	3.770
15095464	3.770
15095467	3.770
15095470	3.769
15095473	3.769
15095476	3.768
15095478	3.767
15095481	3.765
15095484	3.763
15095487	3.761
15095490	3.758
15095493	3.755
15095496	3.751
15095499	3.747
15095501	3.742
15095504	3.738
15095507	3.733
15095510	3.728
15095513	3.724
15095516	3.720
15095519	3.717
15095522	3.715
15095525	3.713
15095527	3.712
15095530	3.712
15095533	3.712
15095536	3.712
15095539	3.713
15095542	3.715
15095545	3.717
15095548	3.718
15095550	3.720
15095553	3.721
15095556	3.723
15095559	3.724
15095562	3.726
15095565	3.728
15095568	3.729
15095571	3.731
15095574	3.732
15095576	3.734
15095579	3.735
15095582	3.737
15095585	3.738
15095588	3.739
15095591	3.740
15095594	3.741
15095596	3.741
15095599	3.742
15095602	3.743
15095605	3.743
15095608	3.744
15095611	3.744
15095614	3.745
15095617	3.746
15095620	3.746
15095622	3.746
15095625	3.747
15095628	3.747
15095631	3.748
15095634	3.748
15095637	3.748
15095640	3.749
15095643	3.749
15095646	3.749
15095648	3.749
15095651	3.750
15095654	3.750
15095657	3.750
15095660	3.750
15095663	3.750
15095666	3.751
15095668	3.751
15095671	3.751
15095674	3.751
15095677	3.751
15095680	3.751
15095683	3.751
15095686	3.751
15095689	3.751
15095692	3.751
15095694	3.751
15095697	3.752
15095700	3.752
15095703	3.752
15095706	3.752
15095709	3.752
15095712	3.752
15095715	3.752
15095718	3.752
15095720	3.752
15095723	3.752
15095726	3.752
15095729	3.753
15095732	3.753
15095735	3.753
15095738	3.753
15095741	3.753
15095743	3.754
15095746	3.754
15095749	3.754
15095752	3.754
15095755	3.754
15095758	3.754
15095761	3.754
15095764	3.754
15095766	3.754
15095769	3.754
15095772	3.754
15095775	3.754
15095778	3.754
15095781	3.754
15095784	3.754
15095787	3.754
15095790	3.755
15095792	3.755
15095795	3.755
15095798	3.755
15095801	3.755
15095804	3.755
15095807	3.755
15095810	3.755
15095812	3.755
15095815	3.755
15095818	3.755
15095821	3.755
15095824	3.755
15095827	3.755
15095830	3.755
15095833	3.755
15095836	3.755
15095838	3.755
15095841	3.755
15095844	3.755
15095847	3.755
15095850	3.755
15095853	3.755
15095856	3.755
15095859	3.756
15095862	3.755
15095864	3.755
15095867	3.756
15095870	3.755
15095873	3.756
15095876	3.756
15095879	3.756
15095882	3.756
15095884	3.756
15095887	3.755
15095890	3.755
15095893	3.755
15095896	3.755
15095899	3.756
15095902	3.755
15095905	3.755
15095908	3.755
15095910	3.756
15095913	3.756
15095916	3.756
15095919	3.756
15095922	3.756
15095925	3.756
15095928	3.756
15095931	3.756
15095933	3.756
15095936	3.756
15095939	3.756
15095942	3.756
15095945	3.756
15095948	3.756
15095951	3.756
15095954	3.757
15095956	3.757
15095959	3.757
15095962	3.757
15095965	3.757
15095968	3.757
15095971	3.757
15095974	3.757
15095977	3.757
15095980	3.757
15095982	3.757
15095985	3.757
15095988	3.756
15095991	3.756
15095994	3.756
15095997	3.756
15096000	3.756
15096003	3.756
15096005	3.756
